title,content
"벨라루스군 ""러·벨라루스 연합훈련 필요한 만큼 연장""


","사진 제공: 연합뉴스러시아와 함께 연합훈련을 벌이고 있는 벨라루스가 당초 20일 종료될 예정이었던 훈련을 필요한 만큼 연장할 것이라고 밝혔습니다. 인테르팍스 통신에 따르면 벨라루스군 총참모장 빅토르 굴례비치는 현지시간 21일, 브리핑에서 러시아·벨라루스 연합 훈련 일정과 관련 이같이 발표했습니다. 빅토르 흐레닌 벨라루스 국방장관은 전날, 푸틴 대통령과 루카셴코 대통령이 훈련 연장 결정을 내렸다고 밝힌 바 있습니다. 러시아와 벨라루스의 훈련 연장 발표는 우크라이나 동부 돈바스 지역에서 정부군과 친러 분리주의 반군 간 교전이 격화하면서 우크라이나 주변 긴장이 한층 더 고조된 가운데 나왔습니다. 러시아는 병력 약 3만명과 군사장비들을 1만km가 넘는 벨라루스로 대거 이동시켜 지난 10일부터 우크라이나와 접경한 벨라루스 남서부 훈련장과 폴란드·리투아니아 국경에 가까운 훈련장 등에서 연합훈련을 하고 있습니다.


"
"우크라 TV토론 생방송 중 뺨 맞은 친러 의원 난투극


","동영상 뉴스※자세한 내용은 뉴스TOP10에서 확인하실 수 있습니다.


"
"베이징현대 충칭공장 가동 중단…中 시장 부진 심화되는 현대차


","현대자동차와 중국 베이징자동차의 합자사인 베이징현대가 중국 5공장인 충칭공장 가동을 중단했다고 경제매체 디이차이징이 21일 보도했다.베이징현대 관계자는 디이차이징에 ""충칭공장이 작년 12월부터 셧다운 상태이며 근로자 대부분이 휴직에 들어갔다""고 전했다. 베이징현대는 현재 중국에서 베이징 2개, 창저우 1개, 충칭 1개 등 4개 공장을 운영 중이다. 베이징 1~3공장 가운데 1공장은 지난해 10월 신생 전기자동차 업체 리샹(리 오토)에 매각했다.베이징 1공장 매각 이전 5개 공장을 기준으로 베이징현대의 연간 생산역량은 165만대다. 하지만 지난해 베이징현대의 판매량은 38만5000대로 생산 가능 댓수의 23.3%에 그쳤다. 공장을 4개로 계산해도 가동률이 30%에 못 미친다. 둥펑위에다기아까지 합한 한국 자동차 브랜드의 지난 1월 중국시장 점유율은 1.7%에 그쳤다.디이차이징은 베이징현대가 1공장을 팔고 충칭공장 가동을 중단한 것은 2016년 정점 이후 지속된 판매 하락세 때문이라고 분석했다. 베이징현대의 연간 판매량은 2013년 처음으로 100만대를 넘었고 2016년에는 114만대를 찍었다. 하지만 지금은 '톱15'에도 이름을 올리지 못하고 있다.2017년 완공된 충칭공장은 총 84억위안(약 1조6000억원)이 투입됐으며 연간 30만대를 생산할 수 있다. ix25, 베르나, 안시노, 피에스타 등 중국 전용 모델들을 생산한다. 하지만 지난해 베이징현대의 판매 데이터를 보면 이 4종의 판매량은 월간 두자릿수 정도 밖에 팔리지 않고 있다.중국 자동차업계 관계자는 현대차가 판매량 증대와 확장에만 주력하면서 중장기 계획을 소홀히 한 게 패착이 됐다고 지적했다. 업계에선 베이징현대 내 현대차와 베이징차 간 알력 다툼이 벌어지면서 시장 변화에 빠르게 대응하지 못했다는 지적도 나온다.현대자동차그룹 기아의 중국 합자사인 둥펑위에다기아는 지배구조에서 상당한 변화가 나타날 것이란 예상이다. 둥펑자동차(25%), 위에다(25%), 기아(50%)였던 지분이 지난해 11월 둥펑이 지분을 위에다에 넘기면서 위에다 50%, 기아 50% 구조가 됐다. 올해 중국이 일반 승용차 산업에서 외국인 지분 상한 50% 제한을 풀면서 기아가 위에다로부터 나머지 지분을 인수할 것이란 전망이 제기되고 있다. 베이징=강현우 특파원 hkang@hankyung.com


"
"INDONESIA PANDEMIC CORONAVIRUS COVID19


","Indonesia imposes immunization-based quarantine for international arrivalsTravellers are checked by health workers shortly after arriving at Soekarno-Hatta International airport in Tangerang, Indonesia, 21 February 2022. The Indonesian government has enforced a centralized quarantine for people entering the country from abroad, both foreigners and Indonesia citizens. The quarantine will last between one week and three days, depending on each passenger's vaccination status.  EPA/ADI WEDA


"
"최민정·심석희 갈등 해결 과제…쇼트트랙, 세계선수권 출전 채비


","지난 18일 인천국제공항 제2터미널을 통해 귀국한 베이징 동계올림픽 쇼트트랙 대표팀. 연합뉴스2022 베이징 동계올림픽에서 ‘세계 최강’ 자리를 재확인한 한국 쇼트트랙 대표팀이 다시 질주를 준비한다.베이징 올림픽에서 금메달 2개, 은메달 3개를 획득한 쇼트트랙 대표팀은 곧바로 다음 달 18일부터 20일까지 캐나다 몬트리올에서 열리는 2022 국제빙상경기연맹(ISU) 쇼트트랙 세계선수권대회 출전 채비에 들어간다. 그러나 세계선수권대회에 앞서 쇼트트랙 대표팀은 해결해야 할 과제가 있다. 여자 대표팀의 심석희(서울시청)와 최민정(성남시청) 등의 갈등 문제다.심석희는 2018 평창 동계올림픽 당시 팀 동료였던 최민정, 김아랑(고양시청) 등에 대해 험담한 문자메시지를 대표팀 A 코치와 주고받은 사실이 드러나, 대한빙상경기연맹으로부터 자격정지 2개월의 징계를 받았다. 베이징 올림픽 출전도 무산됐다.이 징계가 21일자로 끝나면서 심석희의 대표팀 합류도 가능해졌다. 심석희가 대표팀에 복귀한다면 최민정, 김아랑과 다시 호흡을 맞춰야 한다. 세계선수권대회 출전 이전에 선수들 간 융화를 어떻게 이뤄낼지가 빙상연맹의 선결과제다.


"
"INDONESIA PANDEMIC CORONAVIRUS COVID19


","Indonesia imposes immunization-based quarantine for international arrivalsTravellers are checked by health workers shortly after arriving at Soekarno-Hatta International airport in Tangerang, Indonesia, 21 February 2022. The Indonesian government has enforced a centralized quarantine for people entering the country from abroad, both foreigners and Indonesia citizens. The quarantine will last between one week and three days, depending on each passenger's vaccination status.  EPA/ADI WEDA


"
"러시아 ""미러 정상회담 계획 없어…외무장관 회담만 예정""


","24일 외무장관 회담···우크라이나 사태 대응방안 논의될듯조 바이든(왼쪽) 미국 대통령과 블라디미르 푸틴 러시아 대통령. /AFP연합뉴스[서울경제] 우크라이나 사태 해법 논의를 위한 미국·러시아 정상회담과 관련, 구체적인 계획이 아직 없다고 러시아가 21일(현지시간) 밝혔다.이날 인테르팍스 통신에 따르면 드미트리 페스코프 크렘린궁 대변인은 정례 브리핑에서 관련 질문을 받고 ""아직 구체적 계획은 없고 현재 세르게이 라브로프 외무장관과 토니 블링컨 미국 국무장관의 회담(24일)만 계획돼 있다""이라고만 답했다. 페스코프 대변인은 블라디미르 푸틴 대통령이 이날 러시아 안전보장회의 비상회의를 개최할 것이라고 덧붙였다.그는 비상회의의 의제에 대해 언급하지 않은 채 ""확대 형식 회의가 될 것""이라고만 전했으나 우크라이나 사태에 대한 러시아의 대응 방안이 중점적으로 논의될 것으로 예상된다.페스코프 대변인은 또 우크라이나 동부 돈바스 지역의 정부군과 친러 분리주의 반군 간 교전 격화에 대해 ""도발과 발포가 점점 더 심해지고 있다. 당연히 아주 심각한 우려를 불러일으킨다""고 말했다. 그는 그러나 분리주의 반군 지도부가 요청하면 러시아가 반군들을 지원할지를 묻는 질문에는 즉답을 피했다.전날 프랑스 대통령궁은 에마뉘엘 마크롱 프랑스 대통령이 조 바이든 미국 대통령과 푸틴 러시아 대통령에게 미·러 정상회담 개최를 제안했고, 양자 모두 이를 수락했다고 밝혔다. 이어 미 백악관도 프랑스가 제안한 푸틴 대통령과의 정상회담을 원칙적으로 받아들인다고 한 바 있다. 백악관은 성명을 내고 ""바이든 대통령은 러시아의 침공이 일어나지 않는다면 푸틴 대통령과의 회담에 응하기로 했다""고 밝혔다.


"
"러시아 “푸틴·바이든 회담, 구체적 계획 없어”


","우크라이나 사태를 둘러싼 미·러 정상회담과 관련 “구체적인 계획은 없다”라는 러시아 측의 공식 입장이 나왔다.21일(현지 시간) 로이터 통신에 따르면 드미트리 페스코프 크렘린궁 대변인은 이날 정례 브리핑에서 “아직 이와 관련한 구체적 계획은 없다”면서도 “현재 세르게이 라브로프 우리 외무장관과 토니 블링컨 미국 국무장관 간 회담만 계획돼 있다. 그들은 24일 만날 예정”이라고만 했다.그러면서 이들의 회담에 관련해선 “확대 형식 회의가 될 것”이라고 전했지만 우크라이나 사태에 대한 러시아의 대응 방안이 중점적으로 논의될 것으로 보인다.페스코프 대변인은 최근 벌어진 우크라이나 동부 돈바스 지역의 정부군과 친러 분리주의 반군 간 교전 격화에 대해 “도발과 발포가 점점 더 심해지고 있다. 이는 당연히 아주 심각한 우려를 불러일으킨다”고 했다. 다만 ‘분리주의 반군 지도부가 요청하면 러시아가 반군들을 지원할지’에 대한 질문은 회피한 것으로 알려졌다. 앞서 프랑스 대통령궁은 전날 에마뉘엘 마크롱 프랑스 대통령이 조 바이든 미국 대통령과 푸틴 러시아 대통령에게 미·러 정상회담 개최를 제안했고, 양자 모두 이를 수락했다고 밝힌 바 있다. 이날 백악관은 성명을 통해 “바이든 대통령은 러시아의 침공이 일어나지 않는다면 푸틴 대통령과 회담에 응하기로 했다”고 말했다.한편 블라디미르 푸틴 러시아 대통령은 오는 21일(현지 시간) 비상 러시아 안보위원회 회의에서 연설을 할 예정이라고 페스코프 대변인이 현지 매체를 통해 전했다. 


"
"[속보] 러 매체 “러 당국, ‘우크라 포탄에 국경 초소 파괴’ 주장”


","지난 16일(현지시간) 우크라이나 북부 리브네에서 기갑부대가 러시아 침공에 대비해 전술훈련을 벌이면서 탱크로 사격을 하고 있다. [우크라이나 대통령실 제공][속보] 러 매체 “러 당국, ‘우크라 포탄에 국경 초소 파괴’ 주장”


"
"[영상] 영국 발 묶은 '겨울 폭풍'…최고 시속이 196km?


","동영상 뉴스영국과 아일랜드 등 유럽 서부 일대를 겨울 폭풍 '유니스(Eunice)'가 휩쓸고 지나가며 피해가 속출했습니다.현지 시각으로 지난 18일 서부 유럽 일대에 최고 시속 196km에 달하는 겨울 폭풍 유니스가 상륙하며 영국에서 43만 5천여 가구, 아일랜드에서는 8만 가구가 정전되는 등 피해가 발생했습니다.영국 런던의 오투(O2) 아레나 경기장은 강풍에 돔이 부서지는 사고가 발생하기도 했습니다.이날 영국 전역의 열차는 대부분 취소됐으며, 항공편 역시 436대가 결항된 것으로 알려졌습니다.영국 기상청은 이번 겨울 폭풍에 대해 이례적으로 '적색경보'를 내렸으며, 약 2천만 명에게 18일 하루 동안 외출 금지를 권고했습니다.이번 겨울 폭풍으로 영국과 아일랜드에서는 18일까지 모두 4명이 숨졌으며, 벨기에 등 유럽 대륙에서도 모두 5명이 숨졌습니다.(구성 : 박윤주, 편집 : 박지인, 제작 : D콘텐츠기획부)


"
"[속보] 러 매체 ""러 당국, '우크라 포탄에 국경 초소 파괴' 주장""


","'러시아 침공 대비' 전술훈련 하는 우크라이나군 탱크(리브네 로이터=연합뉴스) 지난 16일(현지시간) 우크라이나 북부 리브네에서 기갑부대가 러시아 침공에 대비해 전술훈련을 벌이면서 탱크로 사격을 하고 있다. 이날 훈련은 볼로디미르 젤렌스키 대통령이 직접 참관했다. [우크라이나 대통령실 제공]. sungok@yna.co.kr


"
"美 극우 음모론 단체 '큐어넌' 창시자는 한국계 미국인?


","스위스·프랑스 연구진 분석 결과지난해 1월 6일 음모론을 신봉하는 큐어넌의 활동가 제이크 엔절리(앞줄 왼쪽 두 번째)가 미국 워싱턴 국회의사당에서 경찰과 대치하고 있다. 워싱턴=AFP 연합뉴스 자료사진수면 아래서 활동하던 미국 내 음모론자들을 현실 세계로 불러내고 정치판마저 뒤흔들었던 극우단체 큐어넌(QAnon)의 창시자가 한국계 미국인일 가능성이 높다는 연구결과가 나왔다. 그간 미군 수뇌부나 정부 고위관계자일 것이라는 관측이 높았지만 이를 뒤집는 결과다.20일(현지시간) 미국 뉴욕타임스(NYT)는 큐어넌 시초가 됐던 익명 네티즌 ‘큐(Q)’가 남아프리카공화국 소프트웨어 개발자 폴 퍼버(55)와 극우성향 웹사이트 운영자이자 한국계 미국인 론 왓킨스(34)일 가능성이 높다고 보도했다. 퍼버는 오랜 기간 온라인상에서 존 F 케네디 대통령 암살사건 관련한 음모론을 펼쳐 왔다. 왓킨스는 백인 우월주의와 신(新)나치 성향 네티즌이 모이는 인터넷 커뮤니티를 운영하고 있다. 현재 애리조나주(州) 의회 선거에도 나선 상태다.이 결과는 스위스 스타트업 ‘오프애널리틱스’와 프랑스 언어학자 플로리안 카피에로, 장바티스트 캠프가 Q가 남겼던 게시물을 컴퓨터로 분석해 나왔다. 연구진은 그가 사용한 약 10만 개 단어와 미국 사회에서 재야 극우 인사로 이름을 알린 13명이 온라인에 남겼던 단어 1만2,000개를 비교했다. 글의 패턴을 분석하기 위해 머신러닝 기법도 동원됐다.이들은 Q의 초반 글은 퍼버와 유사하지만 2018년 이후 왓킨스의 특성이 나타난다는 점을 감안, 두 사람이 시기를 나눠 활동했을 거라고 결론 내렸다. 두 사람 모두 자신은 Q가 아니라고 부인했다. 그러나 NYT는 “연구진은 계량적 문체분석법(스타일로메트리ㆍ텍스트를 분석해 필자를 규명하는 통계 기반의 접근법)으로 알려진 수학적 접근 방식을 사용했다”며 “스위스 연구팀은 정확도를 93%로, 프랑스는 99%라고 본다”고 설명했다.Q는 2017년 10월 온라인에 “미국 정부 내 사탄 숭배자가 소리 없이 활동하고 있다”는 글을 올리면서 음모론 신봉자들을 끌어모았다. △미국 민주당이 비밀 권력 집단인 ‘딥 스테이트’와 결탁해 있고, 이 중 소아성애자가 많다거나 △도널드 트럼프가 대선에 출마한 것은 이들로부터 미국을 구하기 위한 것 등 검증되지 않은 소문을 퍼뜨리며 극우 세력 결집의 중심이 됐다. 그가 게시판에 글을 올릴 때마다 보수 세력은 열광했고, Q의 주장을 신봉하는 이들에겐 ‘큐어넌’이라는 이름이 붙었다. 미국 대통령 선거 한 달 뒤인 2020년 12월 초 트럼프 전 대통령의 대선 패배를 받아들일 수 없다는 취지의 메시지를 띄운 게 마지막 행보다. 이 때문에 그가 자신의 정체를 직접 공개한 적은 없지만, 큐어넌 내부와 음모론에 열광하는 보수 진영에서는 그가 정부 내부 기득권 세력의 소식에 정통한 고위 관계자나 정부 실세일 것이라는 추정이 힘을 얻어 왔다.


"
"홍콩 7500명 확진 '역대 최다'…방역에 경찰도 투입


","홍콩, 확진자 격리시설 마련에 분주격리시설 관리 위해 퇴역 경찰 등 투입 예정홍콩의 외국인 노동자들이 마스크를 쓴 채 실외에서 휴식을 취하고 있다. © AFP=뉴스1(서울=뉴스1) 강민경 기자 = 인구 740만여명인 홍콩이 하루 신규 확진자 수가 7500명을 넘는 등 전례없는 확산세를 겪고 있다.홍콩 사우스차이나모닝포스트(SCMP)는 홍콩 자치정부가 코로나19 방역에 경찰력을 동원한다고 21일 보도했다.소식통에 따르면 존 체 전 경찰 공보국장이 방역 담당 책임자로 임명돼 전담팀을 이끌 예정이다. 그는 2019년 홍콩 반정부 시위가 한창일 당시 매일 경찰을 대표해 기자회견을 열었던 인물이다.현지 TVB방송에 따르면 홍콩은 21일 집계 이래 최다치인 7533명의 신규 확진자를 보고했다. 홍콩이 오미크론발 5차 유행에 휩쓸린 상황에서 당국은 집에 격리된 수많은 주민들을 수용하기 위한 시설을 찾기 위해 서두르고 있다.홍콩은 중국 본토식 '제로 코로나' 방역 전략을 취하고 있으며, 경증이거나 증상이 없는 확진자도 집에 머무를 수 없도록 하고 있다. 격리 시설로 옮겨야 하는 확진자들은 3만여 명에 이르는 것으로 알려졌다.캐리 람 홍콩 행정장관은 격리를 목적으로 공공 임대아파트 수천 채를 개조해 2만 개의 방을 마련했으며 나머지 호텔 객실도 1만 개를 확보했다고 밝혔다. 이 밖에도 9000개의 방이 지어지고 있다.이 시설은 다음 달쯤 가동이 예상되지만 이런 시설을 관리하기 위해서는 많은 인력이 필요하다. 홍콩은 인구 740만명을 대상으로 단기간에 여러 번 진단검사를 실시할 계획이다. 전수 검사가 진행될수록 이 시설에는 더 많은 확진자들이 몰릴 수밖에 없다. 이를 위해 홍콩은 퇴역 경찰 등 1000명을 다시 불러 시설을 관리할 인력으로 고용할 것으로 알려졌다.SCMP는 당국이 모든 주민이 검사에 참여하도록 하기 위해 주민등록증명을 요구하고, 신분증이 없는 아이들은 부모님과 함께 검사를 받도록 할 예정이라고 전했다.


"
"벨라루스군 ""러·벨라루스 연합훈련 필요한 만큼 연장""


","""러 군대 객관적 필요성 생기면 철수""…전날 훈련 연장 발표 확인'우크라 사태' 속 연합훈련 하는 러시아-벨라루스군(오부즈-레스노프스키 AP=연합뉴스) 지난 19일(현지시간) 우크라이나 인근 벨라루스의 오부즈-레스노프스키 훈련장에서 러시아와 벨라루스군이 탱크를 동원해 연합훈련을 벌이고 있다. 우크라이나를 둘러싼 군사적 긴장이 고조되고 있는 가운데 러시아는 동맹국인 벨라루스의 여러 훈련장에서 '연합의 결의 2022'로 명명된 연합훈련을 지난 10일부터 해오고 있다. 2022.2.20 sungok@yna.co.kr     (모스크바=연합뉴스) 유철종 특파원 = 러시아와 함께 자국에서 연합훈련을 벌이고 있는 벨라루스가 당초 20일 종료될 예정이었던 훈련을 필요한 만큼 연장할 것이라고 21일(현지시간) 밝혔다.     인테르팍스 통신에 따르면 벨라루스군 총참모장(합참의장 격) 빅토르 굴례비치는 이날 자국 주재 외국 무관들을 대상으로 한 브리핑에서 러·벨라루스 연합 훈련 일정과 관련 이같이 발표했다.     그는 전날 블라디미르 푸틴 러시아 대통령과 알렉산드르 루카셴코 벨라루스 대통령이 양국 국경 인근의 서방 군사 활동 증대와 우크라이나 동부 돈바스 지역 긴장 고조를 이유로 연합훈련을 연장하기로 했음을 상기시켰다.     이어 ""러시아군 부대는 객관적 필요성이 생기고 우리가 그렇게 규정할 때 상주 기지로 복귀할 것""이라면서 ""이는(군대 철수는) 전적으로 우리의 내정에 관한 것이며, 또한 상당 정도는 우리 서방 동료들에게도 달렸다""면서 서방측의 긴장 완화 조치를 주문했다.     그는 ""벨라루스 국경 인근을 포함한 동유럽 지역에 배치된 (서방) 전력과 군사 장비들은 향후 상황 전개에 영향을 미치는 요소들 가운데 하나""라면서 ""벨라루스는 미국과 일부 북대서양조약기구(NATO·나토) 국가들의 군대가 러·벨라루스 연합국가 국경에서 철수하고 이를 검증 조치로 확인할 것을 요구할 권한을 갖고 있다""고 주장했다.     옛 소련에 함께 속했던 러시아와 벨라루스는 지난 1990년대 말부터 '연합국가'(Union State) 창설을 추진하며 동맹 이상의 밀접한 관계를 맺어오고 있다.    전날 빅토르 흐레닌 벨라루스 국방장관은 러·벨라루스 연합훈련 '연합의 결의' 잠정 결과를 설명하면서, 푸틴 대통령과 루카셴코 대통령이 훈련 연장 결정을 내렸다고 밝힌 바 있다.     러시아는 극동·시베리아 지역의 동부군관구 소속 부대 병력 약 3만명과 군사장비들을 1만km가 넘는 벨라루스로 대거 이동시켜 지난 10일부터 우크라이나와 접경한 벨라루스 남서부 훈련장과 폴란드·리투아니아 국경에 가까운 훈련장 등에서 연합훈련을 하고 있다. 훈련은 이달 20일까지 진행될 예정이었다.    벨라루스-우크라이나 국경에서 우크라이나 수도 키예프까지는 최단 거리가 90㎞에 불과해 러시아가 훈련 명목으로 벨라루스에 배치한 병력으로 키예프 공격에 나설 것이라는 우려가 서방권에서 지속적으로 제기되고 있다.     러시아가 정해진 기한에 병력을 철수할지는 서방이 경고해온 러시아의 우크라이나 침공 의도를 판단하는 가늠자로 여겨졌었다.    러시아와 벨라루스의 훈련 연장 발표는 우크라이나 동부 돈바스 지역에서 정부군과 친러 분리주의 반군 간 교전이 격화하면서 우크라이나 주변 긴장이 한층 더 고조된 가운데 나왔다.         cjyou@yna.co.kr


"
"[영상] ""모든 미사일 목표물 명중""…러시아, 유례 없는 대규모 미사일 발사 훈련 공개


","동영상 뉴스지난 19일, 러시아가 푸틴 대통령 지도하에 전략 핵무기를 총동원한 대규모 훈련을 벌였습니다. 러시아 국방부는 홈페이지와 트위터에 미사일 발사 훈련 영상을 공개한 뒤 ""모든 미사일은 지정된 목표물에 명중했다""며 '전략적 억지력 훈련'이라 주장했습니다. 우크라이나 사태의 위기가 고조되는 가운데 러시아는 통상적인 연례 훈련이라 밝혔지만, 유례를 찾기 힘든 규모여서 '군사력을 과시해 서방에 경고를 날린 게 아니냐'는 평가도 나오고 있습니다.한편 오늘(21일), 프랑스 대통령궁은 ""미국과 러시아의 정상회담 개최를 원칙적으로 합의했다""는 성명을 발표했습니다. 전쟁 가능성이 커지고 있는 상황에서 외교적 해결로 이어질 수 있을지 주목됩니다.(구성 : 진상명, 편집 : 박승연, 제작 : D콘텐츠기획부)


"
"홍콩서 코로나19 감염된 생후 11개월 아기 사망


","홍콩의 코로나19 검사 대기줄(로이터=연합뉴스) 지난 19일 홍콩의 코로나19 검사 대기 줄. 2022.2.21.(홍콩=연합뉴스) 윤고은 특파원 = 홍콩 당국은 21일 코로나19에 감염된 생후 11개월 된 아기가 사망했다고 밝혔다.    당국은 이 아기가 열과 경기 증세를 보여 지난 19일 오후 입원해 집중치료실에서 치료를 받았으나 상태가 급속히 악화해 20일 저녁 사망했다고 설명했다.    당국은 아기의 부모와 할머니, 돌보미가 자택에서 신속 항원 검사를 한 결과 모두 코로나19 양성으로 나타났고, 아기의 쌍둥이 형제와 8살 형제도 감염된 것으로 확인돼 이 아기가 가족으로부터 감염된 것으로 보인다고 밝혔다.    한편, 홍콩에서는 이날 신규 환자가 역대 최다인 7천533명 나왔다. 사망자는 이 아기를 포함해 13명 보고됐다.    pretty@yna.co.kr


"
"러시아가 쓴 '위장 깃발 작전'…일본·독일도 애용한 전쟁 명분 만들기


","피해 조작해 침략 구실 만드는 작전푸틴 대통령 집권 과정서부터 이용 의혹제2차 세계대전 때 일본·독일도 사용해20일 우크라이나 동부 도네츠크 지역에서 친(親)러시아 분리주의 반군의 소행으로 추정되는 포격이 발생한 후 한 마을 주민이 파손된 자신의 집 앞에서 눈물을 흘리고 있다. 도네츠크=AP 연합뉴스상대가 먼저 공격한 것처럼 누명을 씌워 공격의 빌미를 만드는 수법인 '위장 깃발 작전(false flag operation)'은 역사적으로도 자주 등장한다. 특히 블라디미르 푸틴 러시아 대통령은 위장 깃발 작전을 가장 잘 이용하는 인물로 꼽힌다. 실제 집권 과정에서부터 그는 이 작전을 사용했다는 의심을 샀다. 1999년 모스크바와 볼고돈스크의 쇼핑몰과 아파트 등에서 폭탄 테러가 발생해 300여 명이 사망하는 사건이 발생했다. 당시 총리 대행이었던 푸틴 대통령은 체첸공화국 반군을 배후로 지명, 체첸의 수도 그로즈니를 폭격하는 등 강경 대응했다. 그는 이때의 인기를 바탕으로 이듬해 대통령에 당선됐다. 새로운 차르(황제)가 탄생한 핵심적인 사건이었는데, 이후 그가 수장으로 있었던 연방보안국(FSB) 소속 요원들이 테러를 조작했다는 의혹이 제기됐다. 하지만 해당 사건의 주요 정보원이 독살당하면서 의혹은 미제로 남았다.2014년 크림반도 강제 합병 때도 위장 깃발 작전이 사용됐다. 당시 러시아 군복을 입은 사람들이 크림반도에 나타나 본인들은 '러시아 합병을 원하는 우크라이나 주민'이라고 주장했지만, 실제로는 상당수가 러시아 특수부대원이라는 게 밝혀졌다. 미국 등 서방에서 최근 러시아 언론이 보도한 우크라이나 정부의 친러 반군 선제공격설이나 사회관계망서비스(SNS)에서 떠도는 ‘우크라이나군의 러시아인 집단학살’ 등을 대표적인 위장 깃발 작전으로 보는 배경이다.전쟁의 빌미이자 기폭제가 되는 위장 깃발 작전은 2차 세계대전 때도 위력을 발휘했다. 1939년 독일의 폴란드 침공은 독일의 자작극으로 시작됐다. 아돌프 히틀러의 지시를 받은 나치 친위대 하인리히 힘러는 폴란드 국경과 인접한 도시 글라이비츠의 한 방송국에 독일 장병을 보내 '폴란드 병사인 척’ 독일에 대한 전쟁 선언문을 낭독하도록 했다. 독일은 다음날 선제공격에 대한 반격이라는 구실로 폴란드를 습격했다. 같은 해 소련과 핀란드 간  ‘겨울 전쟁’도 소련이 핀란드 국경 인근 자국민 마을을 포격하면서 발발했다. 소련은 핀란드와의 불가침 조약을 파기하기 위해 이 공격을 핀란드군이 저지른 것처럼 위장했으나, 결국 소련 국가보안국이 수행한 조작으로 판명이 났다. 앞서 1937년 중일전쟁의 계기가 된 ‘노구교 사건’ 역시 일본의 조작이었다. 7월 7일 중국 베이징시 외곽 노구교에서 일본군이 사격 훈련을 실시하던 중 중국군이 발포한 것으로 추정되는 총성이 들렸다. 일본군은 병사들을 불러 모았지만 이등병 한 명이 나타나지 않았고, 이에 '중국군이 선제공격을 했고 병사 1명이 실종됐다'는 보고를 올린다. 병사는 금방 복귀했지만, 일본군은 '중국의 계획적 공격'으로 조작하고 대대적인 공격을 감행, 전면전으로 치닫게 됐다. 만주사변의 구실로 삼기 위해 중국 류탸오후우 만철선로 폭파사건(1931년)도 일본군의 자작극이었다.


"
"‘고임금 준다’며 납치…감금 후 피 뽑히던 中남성, 무사 탈출


","탈출한 리 씨. 웨이보중국인들이 캄보디아에서 장기를 적출당하거나 실종되는 사건이 잇따르자 당국이 캄보디아 취업 주의보를 내렸다. 최근에는 한 남성이 캄보디아로 납치된 후 상당한 양의 피를 강제로 뽑히다 탈출하는 일까지 일어났다. 19일(현지시간) 사우스차이나모닝포스트(SCMP) 등에 따르면 장쑤성 출신 리 씨(31)는 지난해 6월 큰돈을 벌 수 있다는 지인의 소개로 중국 남부 광시 좡족 자치구로 갔다가 누군가 건넨 음료를 마시고 정신을 잃었다.이후 깨어난 리 씨는 중국이 아닌 캄보디아에 있었다. 그를 납치한 조직은 인터넷 사기 가담을 요구했지만 이에 응하지 않자 지난해 8월부터 리 씨의 몸에서 350~700㎖의 피를 총 7차례 뽑아 판매했다. 그는 이달 초 감시가 소홀한 틈을 타 극적으로 탈출에 성공했다. 리 씨는 캄보디아 주재 중국대사관의 도움으로 병원에 입원해 치료를 받고 있다. 발견 당시 그의 온몸에는 멍자국이 있던 것으로 전해졌다.리 씨에 따르면 해당 조직은 캄보디아인이 아닌 중국인으로 구성됐다. 그는 “사기단은 내 피를 다 뽑은 후 장기를 적출해서 팔겠다고 협박했다”며 “다른 중국인 한 명은 피를 다 뽑히고 결국 장기를 적출당해 사라졌다”고 주장했다.  실제로 2020년 12월 캄보디아에 갔던 20대 중국인 여성 왕 씨도 지난달 13일 이후 가족과 연락이 끊긴 상태다. 왕 씨 어머니는 딸이 실종된 지 한 달 만에 ‘딸이 납치됐으니 20만 위안(3800만 원)을 보내라’는 메시지를 받았다고 전했다.상황이 심각해지자 중국 당국은 “고임금을 주겠다는 허위 광고에 현혹돼 캄보디아에 가는 것을 자제하라”고 당부했다.


"
